title,price,area,price_per_sqft,locality,city,property_type,bedroom_num,bathroom_num,balcony_num,furnished,age,total_floors,latitude,longitude,locality_avg_price_per_sqft,distance_to_city_center,distance_to_nearest_transit
Real Gami and Jaydeep Estella,16900000,650,26000.0,Chembur,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.05825996,72.90107727,24174.11443543407,7.915272226432517,0.5299503718302612
Shubham Trident Sundew Sunrise And Sunglow,22000000,600,36666.66666666666,Chembur,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.05471992,72.90502167,24174.11443543407,8.329808806032847,0.15956448940814885
Shubham Trident Sundew Sunrise And Sunglow,21500000,550,39090.90909090909,Chembur,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.05471992,72.90502167,24174.11443543407,8.329808806032847,0.15956448940814885
Dynamix Divum,23941804,788,30383.0,Goregaon,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.17403412,72.86125946,21215.129935620243,3.746383856701099,0.4912489028453241
Dynamix Divum,22999932,757,30383.00132100396,Goregaon,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.17403412,72.86125946,21215.129935620243,3.746383856701099,0.4912489028453241
Chandak 34 Park Estate,19300104,605,31900.99834710744,Goregaon,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.16684914,72.84156036,21215.129935620243,1.697617487740534,0.24042962421268246
Chandak 34 Park Estate,12501443,391,31973.0,Goregaon,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.16684914,72.84156036,21215.129935620243,1.697617487740534,0.24042962421268246
Chandak 34 Park Estate,27000090,846,31915.0,Goregaon,Mumbai,Apartment,3,3,0,Unfurnished,0,1,19.16684914,72.84156036,21215.129935620243,1.697617487740534,0.24042962421268246
Chandak 34 Park Estate,15900144,498,31928.0,Goregaon,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.16684914,72.84156036,21215.129935620243,1.697617487740534,0.24042962421268246
NVN Rudra ODC1,25300000,868,29147.465437788014,Goregaon,Mumbai,Apartment,3,3,0,Unfurnished,0,1,19.15002823,72.84879303,21215.129935620243,2.4402595211356424,0.21748641085905293
Kalpataru Riverside,20637500,1250,16510.0,Panvel,Mumbai,Apartment,3,2,0,Unfurnished,11,1,18.97806931,73.11412048,11297.020699625438,30.317381794824158,14.59349228381473
Kalpataru Riverside,22288500,1350,16510.0,Panvel,Mumbai,Apartment,2,2,0,Unfurnished,11,1,18.97806931,73.11412048,11297.020699625438,30.317381794824158,14.59349228381473
Kalpataru Riverside,17863820,1082,16510.0,Panvel,Mumbai,Apartment,2,2,0,Unfurnished,11,1,18.97806931,73.11412048,11297.020699625438,30.317381794824158,14.59349228381473
Kalpataru Riverside,21446490,1299,16510.0,Panvel,Mumbai,Apartment,2,2,0,Unfurnished,11,1,18.97806931,73.11412048,11297.020699625438,30.317381794824158,14.59349228381473
Kalpataru Riverside,18161000,1100,16510.0,Panvel,Mumbai,Apartment,2,2,0,Unfurnished,11,1,18.97806931,73.11412048,11297.020699625438,30.317381794824158,14.59349228381473
Kalpataru Riverside,21463000,1300,16510.0,Panvel,Mumbai,Apartment,3,3,0,Unfurnished,11,1,18.97806931,73.11412048,11297.020699625438,30.317381794824158,14.59349228381473
DSS Mahavir Spring Tulip Phase 1,12561280,608,20660.0,Thane,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.22128296,72.95844269,16239.029686566906,13.945548401135634,1.7714764512254184
DSS Mahavir Spring Tulip Phase 1,17395720,842,20660.0,Thane,Mumbai,Apartment,3,3,0,Unfurnished,0,1,19.22128296,72.95844269,16239.029686566906,13.945548401135634,1.7714764512254184
DSS Mahavir Spring Tulip Phase 1,13015800,630,20660.0,Thane,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.22128296,72.95844269,16239.029686566906,13.945548401135634,1.7714764512254184
DSS Mahavir Spring Tulip Phase 1,12375340,599,20660.0,Thane,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.22128296,72.95844269,16239.029686566906,13.945548401135634,1.7714764512254184
Rustomjee Uptown Urbania,23954988,1076,22263.0,Thane,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.2113781,72.98744202,16239.029686566906,16.991148698551484,1.2760007328801681
Rustomjee Uptown Urbania,14916210,670,22263.0,Thane,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.2113781,72.98744202,16239.029686566906,16.991148698551484,1.2760007328801681
Rustomjee Uptown Urbania,20259330,910,22263.0,Thane,Mumbai,Apartment,3,3,0,Unfurnished,0,1,19.2113781,72.98744202,16239.029686566906,16.991148698551484,1.2760007328801681
Rustomjee Uptown Urbania,14137005,635,22263.0,Thane,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.2113781,72.98744202,16239.029686566906,16.991148698551484,1.2760007328801681
Rustomjee Uptown Urbania,10485873,471,22263.0,Thane,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.2113781,72.98744202,16239.029686566906,16.991148698551484,1.2760007328801681
Today Codename Happy Stories,6300006,508,12401.586614173228,Panvel,Mumbai,Apartment,2,2,0,Unfurnished,0,1,18.94493675,73.13698578,11297.020699625438,32.72500794923438,16.99883349835442
Today Codename Happy Stories,4149057,320,12965.803125,Panvel,Mumbai,Apartment,1,1,0,Unfurnished,0,1,18.94493675,73.13698578,11297.020699625438,32.72500794923438,16.99883349835442
Today Codename Happy Stories,4608970,356,12946.544943820223,Panvel,Mumbai,Apartment,1,1,0,Unfurnished,0,1,18.94493675,73.13698578,11297.020699625438,32.72500794923438,16.99883349835442
Today Codename Happy Stories,4723300,365,12940.54794520548,Panvel,Mumbai,Apartment,1,1,0,Unfurnished,0,1,18.94493675,73.13698578,11297.020699625438,32.72500794923438,16.99883349835442
Today Codename Happy Stories,6300006,508,12401.586614173228,Panvel,Mumbai,Apartment,2,2,0,Unfurnished,0,1,18.94493675,73.13698578,11297.020699625438,32.72500794923438,16.99883349835442
Today Codename Happy Stories,4149057,320,12965.803125,Panvel,Mumbai,Apartment,1,1,0,Unfurnished,0,1,18.94493675,73.13698578,11297.020699625438,32.72500794923438,16.99883349835442
Today Codename Happy Stories,4608970,356,12946.544943820223,Panvel,Mumbai,Apartment,1,1,0,Unfurnished,0,1,18.94493675,73.13698578,11297.020699625438,32.72500794923438,16.99883349835442
Today Codename Happy Stories,4723300,365,12940.54794520548,Panvel,Mumbai,Apartment,1,1,0,Unfurnished,0,1,18.94493675,73.13698578,11297.020699625438,32.72500794923438,16.99883349835442
B G Shirke Monte Verita West Tower,12842145,555,23139.0,Borivali,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.22400856,72.86885071,23461.194000487834,4.54923185112905,1.2757981833765013
B G Shirke Monte Verita West Tower,9500000,384,24739.58333333333,Borivali,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.22400856,72.86885071,23461.194000487834,4.54923185112905,1.2757981833765013
B G Shirke Monte Verita West Tower,14299902,618,23139.0,Borivali,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.22400856,72.86885071,23461.194000487834,4.54923185112905,1.2757981833765013
KGI Kohinoor Highland,4550000,520,8750.0,Dombivali,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.20940018,73.09390259,8695.406844172781,28.175415719202096,12.454702354717785
Dream Aspire,19882277,648,30682.5262345679,Andheri,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.13640022,72.82959747,26649.9922182252,0.5073569508904895,0.5196289713625727
Dream Aspire,13163007,429,30683.0,Andheri,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.13640022,72.82959747,26649.9922182252,0.5073569508904895,0.5196289713625727
Dream Aspire,26326014,858,30683.0,Andheri,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.13640022,72.82959747,26649.9922182252,0.5073569508904895,0.5196289713625727
Dream Aspire,33199006,1082,30683.0,Andheri,Mumbai,Apartment,3,3,0,Unfurnished,0,1,19.13640022,72.82959747,26649.9922182252,0.5073569508904895,0.5196289713625727
Dream Aspire,13161166,429,30678.708624708623,Andheri,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.13640022,72.82959747,26649.9922182252,0.5073569508904895,0.5196289713625727
Dream Aspire,19882584,648,30683.0,Andheri,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.13640022,72.82959747,26649.9922182252,0.5073569508904895,0.5196289713625727
P S Queens Bliss,34100000,878,38838.2687927107,Seawoods,Mumbai,Apartment,4,4,0,Unfurnished,1,1,19.01169777,73.01013947,21175.50732394042,19.381778040845624,3.676305748166078
P S Queens Bliss,28900000,775,37290.32258064516,Seawoods,Mumbai,Apartment,3,3,0,Unfurnished,1,1,19.01169777,73.01013947,21175.50732394042,19.381778040845624,3.676305748166078
P S Queens Bliss,28900000,776,37242.26804123711,Seawoods,Mumbai,Apartment,3,3,0,Unfurnished,1,1,19.01169777,73.01013947,21175.50732394042,19.381778040845624,3.676305748166078
P S Queens Bliss,34300000,922,37201.73535791757,Seawoods,Mumbai,Apartment,4,4,0,Unfurnished,1,1,19.01169777,73.01013947,21175.50732394042,19.381778040845624,3.676305748166078
P S Queens Bliss,34300000,921,37242.12812160695,Seawoods,Mumbai,Apartment,4,4,0,Unfurnished,1,1,19.01169777,73.01013947,21175.50732394042,19.381778040845624,3.676305748166078
P S Queens Bliss,28900000,765,37777.77777777778,Seawoods,Mumbai,Apartment,3,3,0,Unfurnished,1,1,19.01169777,73.01013947,21175.50732394042,19.381778040845624,3.676305748166078
P S Queens Bliss,28900000,767,37679.26988265971,Seawoods,Mumbai,Apartment,3,3,0,Unfurnished,1,1,19.01169777,73.01013947,21175.50732394042,19.381778040845624,3.676305748166078
Eeshan White Rose,11657004,562,20742.0,Thane,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.18631935,72.95405579,16239.029686566906,13.484074549019756,2.2310399619593735
Eeshan White Rose,11574036,558,20742.0,Thane,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.18631935,72.95405579,16239.029686566906,13.484074549019756,2.2310399619593735
Hirani 24 K Residencies,15254000,526,29000.0,Borivali,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.23338127,72.85905457,23461.194000487834,3.529874967097565,0.24725964124427957
Indiabulls Park 3,7592886,742,10233.0,Panvel,Mumbai,Apartment,2,2,0,Unfurnished,0,1,18.95218849,73.14656067,11297.020699625438,33.73116756078274,18.003997891328506
Indiabulls Park 3,14919714,1458,10233.0,Panvel,Mumbai,Apartment,4,4,0,Unfurnished,0,1,18.95218849,73.14656067,11297.020699625438,33.73116756078274,18.003997891328506
Indiabulls Park 3,4860675,475,10233.0,Panvel,Mumbai,Apartment,1,1,0,Unfurnished,0,1,18.95218849,73.14656067,11297.020699625438,33.73116756078274,18.003997891328506
Indiabulls Park 3,16464897,1609,10233.0,Panvel,Mumbai,Apartment,4,4,0,Unfurnished,0,1,18.95218849,73.14656067,11297.020699625438,33.73116756078274,18.003997891328506
Indiabulls Park 3,7848711,767,10233.0,Panvel,Mumbai,Apartment,2,2,0,Unfurnished,0,1,18.95218849,73.14656067,11297.020699625438,33.73116756078274,18.003997891328506
Indiabulls Park 3,6160266,602,10233.0,Panvel,Mumbai,Apartment,2,2,0,Unfurnished,0,1,18.95218849,73.14656067,11297.020699625438,33.73116756078274,18.003997891328506
Indiabulls Park 3,7500789,733,10233.0,Panvel,Mumbai,Apartment,2,2,0,Unfurnished,0,1,18.95218849,73.14656067,11297.020699625438,33.73116756078274,18.003997891328506
Indiabulls Park 3,16741188,1636,10233.0,Panvel,Mumbai,Apartment,4,4,0,Unfurnished,0,1,18.95218849,73.14656067,11297.020699625438,33.73116756078274,18.003997891328506
Indiabulls Park 3,10949310,1070,10233.0,Panvel,Mumbai,Apartment,3,3,0,Unfurnished,0,1,18.95218849,73.14656067,11297.020699625438,33.73116756078274,18.003997891328506
Shreeji Shreeji Divine,33301776,1887,17648.0,Kharghar,Mumbai,Apartment,4,4,0,Unfurnished,0,1,19.07985687,73.07372284,12891.743625541032,26.06231162085374,10.341620889109567
Shreeji Shreeji Divine,26600000,1520,17500.0,Kharghar,Mumbai,Apartment,3,3,0,Unfurnished,0,1,19.07985687,73.07372284,12891.743625541032,26.06231162085374,10.341620889109567
Shreeji Shreeji Divine,14700156,876,16781.0,Kharghar,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.07985687,73.07372284,12891.743625541032,26.06231162085374,10.341620889109567
Shreeji Shreeji Divine,18800898,1138,16521.0,Kharghar,Mumbai,Apartment,3,3,0,Unfurnished,0,1,19.07985687,73.07372284,12891.743625541032,26.06231162085374,10.341620889109567
AK Taj Corner,7488000,1010,7413.861386138614,Ulwe,Mumbai,Apartment,2,2,0,Unfurnished,0,1,18.97509384,73.05233765,9409.086176283141,23.821026904062503,8.105886584307346
AK Taj Corner,4744500,665,7134.586466165413,Ulwe,Mumbai,Apartment,1,1,0,Unfurnished,0,1,18.97509384,73.05233765,9409.086176283141,23.821026904062503,8.105886584307346
Archen Aarvi Apartment,10562508,918,11506.0,Vasai,Mumbai,Apartment,3,3,0,Unfurnished,0,1,19.36663628,72.81610107,8117.692607254204,1.2709628606632082,1.3715562663713734
Archen Aarvi Apartment,13650131,1067,12793.0,Vasai,Mumbai,Apartment,3,3,0,Unfurnished,0,1,19.36663628,72.81610107,8117.692607254204,1.2709628606632082,1.3715562663713734
Archen Aarvi Apartment,12674938,817,15514.0,Vasai,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.36663628,72.81610107,8117.692607254204,1.2709628606632082,1.3715562663713734
Archen Aarvi Apartment,8599360,698,12320.0,Vasai,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.36663628,72.81610107,8117.692607254204,1.2709628606632082,1.3715562663713734
Safal Sky Ameya Chs Ltd,36700000,1350,27185.185185185182,Chembur,Mumbai,Apartment,3,3,0,Unfurnished,0,1,19.0528965,72.91043854,24174.11443543407,8.899166634787477,0.2540222203135007
Godrej Urban Park,29504000,922,32000.0,Powai,Mumbai,Apartment,3,3,0,Unfurnished,0,1,19.10513687,72.90042877,28339.62982192632,7.848402881836014,0.5858480539387618
Godrej Urban Park,19680000,615,32000.0,Powai,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.10513687,72.90042877,28339.62982192632,7.848402881836014,0.5858480539387618
L And T Seawood West Square,36999964,819,45177.00122100122,Seawoods,Mumbai,Apartment,3,3,0,Unfurnished,0,1,19.0223732,73.01724243,21175.50732394042,20.128023537795418,4.418336090156933
L And T Seawood West Square,24000104,573,41884.9982547993,Seawoods,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.0223732,73.01724243,21175.50732394042,20.128023537795418,4.418336090156933
L And T Seawood West Square,57500576,1265,45455.00079051383,Seawoods,Mumbai,Apartment,4,4,0,Unfurnished,0,1,19.0223732,73.01724243,21175.50732394042,20.128023537795418,4.418336090156933
L And T Seawood West Square,26999972,652,41411.0,Seawoods,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.0223732,73.01724243,21175.50732394042,20.128023537795418,4.418336090156933
L And T Seawood West Square,42999924,957,44932.0,Seawoods,Mumbai,Apartment,3,3,0,Unfurnished,0,1,19.0223732,73.01724243,21175.50732394042,20.128023537795418,4.418336090156933
L And T Seawood West Square,65999620,1453,45423.000688231245,Seawoods,Mumbai,Apartment,4,4,0,Unfurnished,0,1,19.0223732,73.01724243,21175.50732394042,20.128023537795418,4.418336090156933
L And T Seawood West Square,33000240,728,45330.0,Seawoods,Mumbai,Apartment,3,3,0,Unfurnished,0,1,19.0223732,73.01724243,21175.50732394042,20.128023537795418,4.418336090156933
L And T Seawood West Square,48000192,1068,44944.0,Seawoods,Mumbai,Apartment,3,3,0,Unfurnished,0,1,19.0223732,73.01724243,21175.50732394042,20.128023537795418,4.418336090156933
DSS Mahavir Spring Tulip Phase 1,12561280,608,20660.0,Thane,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.22128296,72.95844269,16239.029686566906,13.945548401135634,1.7714764512254184
DSS Mahavir Spring Tulip Phase 1,17395720,842,20660.0,Thane,Mumbai,Apartment,3,3,0,Unfurnished,0,1,19.22128296,72.95844269,16239.029686566906,13.945548401135634,1.7714764512254184
DSS Mahavir Spring Tulip Phase 1,13015800,630,20660.0,Thane,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.22128296,72.95844269,16239.029686566906,13.945548401135634,1.7714764512254184
 ,4500000,165,27272.727272727272,Kandivali,Mumbai,Apartment,1,1,1,Unfurnished,5,1,19.20689011,72.8681488,21421.20416326041,4.472669368419105,1.2029872555075276
Swaraj Homes New Rachana Park,42500000,6000,7083.333333333333,Thane,Mumbai,Apartment,4,5,0,Semi-Furnished,0,1,19.23294258,72.98043823,16239.029686566906,16.25565700712007,0.5472036337639209
Hiranandani Rodas Enclave Rose Hill,21500000,1010,21287.128712871287,Thane,Mumbai,Apartment,2,2,0,Semi-Furnished,0,1,19.24308205,72.97261047,16239.029686566906,15.433774428623881,0.30342429930481235
ACME Gingelia,24500000,1350,18148.14814814815,Manpada,Mumbai,Apartment,3,3,0,Semi-Furnished,0,1,19.22991562,72.97322083,12252.390394274136,15.497651056869955,0.2344392480860197
Sheth Vasant Lawns Avalon,30000000,2303,13026.48719062093,Thane,Mumbai,Apartment,4,4,0,Semi-Furnished,0,1,19.21875572,72.95558929,16239.029686566906,13.645842933157029,2.0707714842809977
Swaraj Homes Nilgiri Upvan CHS,31500000,2100,15000.0,Thane,Mumbai,Apartment,4,5,0,Semi-Furnished,0,1,19.22580719,72.96083069,16239.029686566906,14.196424430106603,1.521338728383875
Swaraj Homes New Rachana Park,12000000,950,12631.578947368422,Thane,Mumbai,Apartment,2,2,0,Semi-Furnished,0,1,19.23294258,72.98043823,16239.029686566906,16.25565700712007,0.5472036337639209
Hiranandani Meadows,22000000,1130,19469.02654867257,Thane,Mumbai,Apartment,3,3,0,Semi-Furnished,15,1,19.22686768,72.97250366,16239.029686566906,15.422289720861684,0.30420549547233694
Tata Amantra Phase 2,5800000,802,7231.920199501247,Bhiwandi,Mumbai,Apartment,2,1,1,Unfurnished,6,1,19.26701164,73.0819931,7229.361261538143,26.921557959451697,11.203127553586977
Tata Amantra Phase 2,8300000,1108,7490.974729241877,Bhiwandi,Mumbai,Apartment,3,2,1,Unfurnished,6,1,19.26701164,73.0819931,7229.361261538143,26.921557959451697,11.203127553586977
Himalaya Gardens Building 5 To 9,1899000,525,3617.142857142857,Vangani,Mumbai,Apartment,1,1,1,Unfurnished,2,1,19.10133553,73.30113983,3763.2310133026813,49.96481934856958,34.22848222761568
Himalaya Gardens Building 5 To 9,2799000,785,3565.605095541401,Vangani,Mumbai,Apartment,2,2,1,Unfurnished,2,1,19.10133553,73.30113983,3763.2310133026813,49.96481934856958,34.22848222761568
Himalaya Gardens Building 5 To 9,1439000,395,3643.037974683544,Vangani,Mumbai,Apartment,1,1,1,Unfurnished,2,1,19.10133553,73.30113983,3763.2310133026813,49.96481934856958,34.22848222761568
Himalaya Gardens Building 5 To 9,2009000,570,3524.561403508772,Vangani,Mumbai,Apartment,1,1,0,Unfurnished,2,1,19.10133553,73.30113983,3763.2310133026813,49.96481934856958,34.22848222761568
Himalaya Gardens Building 5 To 9,1899000,350,5425.714285714285,Vangani,Mumbai,Apartment,1,1,0,Unfurnished,2,1,19.10133553,73.30113983,3763.2310133026813,49.96481934856958,34.22848222761568
Globe Fantasiaa Celestia,3118500,891,3500.0,Neral,Mumbai,Apartment,2,2,2,Unfurnished,0,1,19.03372765,73.01937103,3951.4959443120592,20.35123331228818,4.6398273261014875
Globe Fantasiaa Celestia,2205000,630,3500.0,Neral,Mumbai,Apartment,1,1,1,Unfurnished,0,1,19.03372765,73.01937103,3951.4959443120592,20.35123331228818,4.6398273261014875
Globe Fantasiaa Celestia,1529500,437,3500.0,Neral,Mumbai,Apartment,1,1,1,Unfurnished,0,1,19.03372765,73.01937103,3951.4959443120592,20.35123331228818,4.6398273261014875
Globe Fantasiaa Celestia,1340500,383,3500.0,Neral,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.03372765,73.01937103,3951.4959443120592,20.35123331228818,4.6398273261014875
Godrej Sky Gardens At Godrej Vihaa,2800000,654,4281.345565749236,Badlapur,Mumbai,Apartment,1,2,1,Unfurnished,1,1,19.14500046,73.24726868,4145.485721225118,44.29705839478687,28.56549066579974
Safal Montbay,270000000,8000,33750.0,Deonar,Mumbai,Apartment,10,10,0,Unfurnished,0,1,19.05683327,72.91712189,28736.05099875163,9.60168946029297,0.9498135694431754
Safal Montbay,67500000,2100,32142.85714285714,Deonar,Mumbai,Apartment,4,4,0,Unfurnished,0,1,19.05683327,72.91712189,28736.05099875163,9.60168946029297,0.9498135694431754
Safal Passcode Easy Access,19500000,780,25000.0,Chembur,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.05270958,72.9071579,24174.11443543407,8.55432962685738,0.11822311183846783
Tridhaatu Prarambh,13500000,650,20769.23076923077,Chembur,Mumbai,Apartment,1,2,0,Unfurnished,3,1,19.04927444,72.90955353,24174.11443543407,8.806119076282835,0.16856685776430702
Tridhaatu Prarambh,19500000,850,22941.176470588234,Chembur,Mumbai,Apartment,2,2,0,Unfurnished,3,1,19.04927444,72.90955353,24174.11443543407,8.806119076282835,0.16856685776430702
Safal Passcode Easy Access,13400000,600,22333.33333333333,Chembur,Mumbai,Apartment,1,2,0,Unfurnished,0,1,19.05270958,72.9071579,24174.11443543407,8.55432962685738,0.11822311183846783
Safal Montbay,34700000,1300,26692.30769230769,Deonar,Mumbai,Apartment,3,3,0,Unfurnished,0,1,19.05683327,72.91712189,28736.05099875163,9.60168946029297,0.9498135694431754
Safal Montbay,23500000,880,26704.545454545456,Deonar,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.05683327,72.91712189,28736.05099875163,9.60168946029297,0.9498135694431754
